# f [Hz], A [dBV]
# 
21553.884712,-74.959510
21804.511278,-75.071220
22055.137845,-75.041820
22305.764411,-75.112370
22556.390977,-74.812520
22807.017544,-74.865440
23057.644110,-74.906590
23308.270677,-74.941870
23558.897243,-74.871320
23809.523810,-74.935990
24060.150376,-74.947750
24310.776942,-74.871320
24561.403509,-74.871320
24812.030075,-74.994790
25062.656642,-74.912480
25313.283208,-74.830160
25563.909774,-74.935990
25814.536341,-74.877200
26065.162907,-74.971270
26315.789474,-74.724330
26566.416040,-74.800770
26817.042607,-74.847800
27067.669173,-74.818400
27318.295739,-74.741970
27568.922306,-74.777240
27819.548872,-74.883070
28070.175439,-74.824280
28320.802005,-74.706690
28571.428571,-74.847800
28822.055138,-74.671420
29072.681704,-74.730210
29323.308271,-74.883070
29573.934837,-74.712570
29824.561404,-74.618500
30075.187970,-74.683170
30325.814536,-74.677290
30576.441103,-74.565580
30827.067669,-74.718450
31077.694236,-74.647900
31328.320802,-74.812520
31578.947368,-74.671420
31829.573935,-74.853680
32080.200501,-74.536190
32330.827068,-74.642010
32581.453634,-74.689050
32832.080201,-74.253970
33082.706767,-74.459750
33333.333333,-74.612620
33583.959900,-74.530300
33834.586466,-74.500910
34085.213033,-74.600860
34335.839599,-74.606740
34586.466165,-74.483270
34837.092732,-74.618500
35087.719298,-74.489150
35338.345865,-74.583220
35588.972431,-74.365680
35839.598997,-74.606740
36090.225564,-74.565580
36340.852130,-74.383320
36591.478697,-74.542070
36842.105263,-74.436230
37092.731830,-74.342160
37343.358396,-74.542070
37593.984962,-74.483270
37844.611529,-74.465630
38095.238095,-74.600860
38345.864662,-74.436230
38596.491228,-74.371560
38847.117794,-74.259850
39097.744361,-74.324520
39348.370927,-74.389200
39598.997494,-74.406840
39849.624060,-74.436230
40100.250627,-74.336280
40350.877193,-74.189290
40601.503759,-74.277490
40852.130326,-74.218700
41102.756892,-74.336280
41353.383459,-74.136380
41604.010025,-74.318640
41854.636591,-74.042300
42105.263158,-74.130500
42355.889724,-74.189290
42606.516291,-74.118740
42857.142857,-74.206930
43107.769424,-74.124620
43358.395990,-73.965870
43609.022556,-74.054070
43859.649123,-74.036430
44110.275689,-74.030550
44360.902256,-73.954120
44611.528822,-73.854160
44862.155388,-74.124620
45112.781955,-74.001150
45363.408521,-74.283370
45614.035088,-74.001150
45864.661654,-73.948230
46115.288221,-73.924720
46365.914787,-74.189290
46616.541353,-73.977630
46867.167920,-73.977630
47117.794486,-74.106980
47368.421053,-74.077580
47619.047619,-73.860050
47869.674185,-74.024670
48120.300752,-73.954120
48370.927318,-73.783610
48621.553885,-73.912960
48872.180451,-73.977630
49122.807018,-73.907080
49373.433584,-73.983510
49624.060150,-73.930600
49874.686717,-73.865920
50125.313283,-73.912960
50375.939850,-73.924720
50626.566416,-73.912960
50877.192982,-73.830650
51127.819549,-73.889440
51378.446115,-73.865920
51629.072682,-73.783610
51879.699248,-73.860050
52130.325815,-74.024670
52380.952381,-73.989400
52631.578947,-73.754210
52882.205514,-73.795370
53132.832080,-74.048190
53383.458647,-74.036430
53634.085213,-73.971760
53884.711779,-73.924720
54135.338346,-74.077580
54385.964912,-74.018790
54636.591479,-73.954120
54887.218045,-74.036430
55137.844612,-73.989400
55388.471178,-73.936480
55639.097744,-73.965870
55889.724311,-73.930600
56140.350877,-74.012910
56390.977444,-73.965870
56641.604010,-74.112860
56892.230576,-74.059940
57142.857143,-73.960000
57393.483709,-73.895320
57644.110276,-73.983510
57894.736842,-74.036430
58145.363409,-73.948230
58395.989975,-73.824770
58646.616541,-74.001150
58897.243108,-73.995270
59147.869674,-73.983510
59398.496241,-74.077580
59649.122807,-73.948230
59899.749373,-74.089350
60150.375940,-73.930600
60401.002506,-73.965870
60651.629073,-74.001150
60902.255639,-73.883560
61152.882206,-73.983510
61403.508772,-74.030550
61654.135338,-74.083470
61904.761905,-73.948230
62155.388471,-73.842410
62406.015038,-73.977630
62656.641604,-73.689540
62907.268170,-73.901200
63157.894737,-73.748340
63408.521303,-73.689540
63659.147870,-73.783610
63909.774436,-73.930600
64160.401003,-73.736570
64411.027569,-73.895320
64661.654135,-73.813010
64912.280702,-73.419080
65162.907268,-73.589580
65413.533835,-73.813010
65664.160401,-73.724820
65914.786967,-73.701300
66165.413534,-73.713060
66416.040100,-73.742450
66666.666667,-73.695420
66917.293233,-73.695420
67167.919799,-73.730700
67418.546366,-73.630740
67669.172932,-73.677780
67919.799499,-73.507270
68170.426065,-73.736570
68421.052632,-73.630740
68671.679198,-73.724820
68922.305764,-73.695420
69172.932331,-73.830650
69423.558897,-73.642500
69674.185464,-73.754210
69924.812030,-73.636620
70175.438596,-73.795370
70426.065163,-73.542550
70676.691729,-73.777730
70927.318296,-73.689540
71177.944862,-73.713060
71428.571429,-73.801250
71679.197995,-73.671900
71929.824561,-73.613110
72180.451128,-73.760090
72431.077694,-73.683660
72681.704261,-73.607220
72932.330827,-73.636620
73182.957393,-73.795370
73433.583960,-73.660140
73684.210526,-73.689540
73934.837093,-73.595470
74185.463659,-73.701300
74436.090226,-73.777730
74686.716792,-73.801250
74937.343358,-73.777730
75187.969925,-73.671900
75438.596491,-73.765980
75689.223058,-73.813010
75939.849624,-73.771850
76190.476190,-73.783610
76441.102757,-73.742450
76691.729323,-73.771850
76942.355890,-73.783610
77192.982456,-73.630740
77443.609023,-73.595470
77694.235589,-73.483760
77944.862155,-73.654260
78195.488722,-73.813010
78446.115288,-73.566070
78696.741855,-73.654260
78947.368421,-73.666020
79197.994987,-73.830650
79448.621554,-73.965870
79699.248120,-73.771850
79949.874687,-73.912960
80200.501253,-73.918840
80451.127820,-73.789490
80701.754386,-73.813010
80952.380952,-73.795370
81203.007519,-73.918840
81453.634085,-73.883560
81704.260652,-73.907080
81954.887218,-73.948230
82205.513784,-73.848280
82456.140351,-73.954120
82706.766917,-73.854160
82957.393484,-73.724820
83208.020050,-73.771850
83458.646617,-73.954120
83709.273183,-73.789490
83959.899749,-73.889440
84210.526316,-73.783610
84461.152882,-73.883560
84711.779449,-73.936480
84962.406015,-73.830650
85213.032581,-73.901200
85463.659148,-73.783610
85714.285714,-73.742450
85964.912281,-73.701300
86215.538847,-73.907080
86466.165414,-73.730700
86716.791980,-73.789490
86967.418546,-73.936480
87218.045113,-73.954120
87468.671679,-73.801250
87719.298246,-73.860050
87969.924812,-73.836520
88220.551378,-73.871800
88471.177945,-73.930600
88721.804511,-73.854160
88972.431078,-73.930600
89223.057644,-73.736570
89473.684211,-73.736570
89724.310777,-73.730700
89974.937343,-73.830650
90225.563910,-73.789490
90476.190476,-73.848280
90726.817043,-73.689540
90977.443609,-73.771850
91228.070175,-73.860050
91478.696742,-73.948230
91729.323308,-73.995270
91979.949875,-73.854160
92230.576441,-73.807130
92481.203008,-73.883560
92731.829574,-73.765980
92982.456140,-73.783610
93233.082707,-73.760090
93483.709273,-73.924720
93734.335840,-73.748340
93984.962406,-73.771850
94235.588972,-73.571950
94486.215539,-73.818890
94736.842105,-73.854160
94987.468672,-73.930600
95238.095238,-73.848280
95488.721805,-73.848280
95739.348371,-74.112860
95989.974937,-73.836520
96240.601504,-73.230940
96491.228070,-74.095220
96741.854637,-73.960000
96992.481203,-73.942360
97243.107769,-74.154020
97493.734336,-74.177540
97744.360902,-73.942360
97994.987469,-73.971760
98245.614035,-73.895320
98496.240602,-73.854160
98746.867168,-74.065830
98997.493734,-73.883560
99248.120301,-73.807130
99498.746867,-73.960000
99749.373434,-74.048190
100000.000000,-74.007030
